,snapped_at,price,market_cap,total_volume,stars,forks,issues_opened,issues_closed,pulls_opened,pulls_merged,pulls_closed,commits,issue_comments
267,2016-05-01,8.832454372832895,703213705.2833785,16329848.834566616,0,0,0,0,0,0,0,0,2
268,2016-05-02,10.10782116866719,805073117.8028661,40531647.2594358,0,0,3,2,1,0,0,3,2
269,2016-05-03,9.285335810954496,739862094.2932651,20068196.22374318,0,0,0,0,3,4,0,5,3
270,2016-05-04,9.414136136064808,750420702.3036536,16758119.374866204,0,0,0,1,2,0,0,2,3
271,2016-05-05,9.82713017845644,783653892.6075463,17630163.279848542,0,0,1,0,0,0,0,0,4
272,2016-05-06,9.277042146778028,740079043.0208727,20206557.47556278,0,0,3,0,3,2,0,7,3
273,2016-05-07,9.38120289358462,748684467.9155403,10242971.602412278,0,0,0,0,2,0,0,1,3
274,2016-05-08,9.52920206226682,760794311.5000647,14850766.415806817,0,0,0,0,0,1,0,1,3
275,2016-05-09,9.353276545574158,747045608.4385856,10349090.132607356,0,0,5,4,4,6,2,9,3
276,2016-05-10,9.350283703928604,747107780.4041426,8837274.15169184,0,0,5,36,5,2,0,3,2
277,2016-05-11,9.981302920467384,797843002.2628187,14650764.255450204,0,0,7,3,3,4,0,8,3
278,2016-05-12,10.091492287586432,806976736.4777818,22804335.07313709,0,0,3,1,8,4,3,10,3
279,2016-05-13,10.585661577212786,846829870.6061078,27489270.96990509,0,0,0,2,2,0,0,2,3
280,2016-05-14,10.176098567981152,814388813.0253446,18055946.18486381,0,0,3,0,0,0,0,0,3
281,2016-05-15,9.960446892869545,797447113.6994009,8453161.311741682,0,0,1,0,0,0,0,0,4
282,2016-05-16,11.1336459827202,891725938.6611807,27963225.28498735,0,0,0,0,2,0,0,0,3
283,2016-05-17,12.157137161266911,974091672.7174444,36364157.81238995,0,0,3,0,2,2,0,5,1
284,2016-05-18,13.35361430554958,1070392165.1001045,62651459.72818858,0,0,3,0,2,1,1,3,2
285,2016-05-19,14.71832475600216,1180254102.175352,53477909.077545226,0,0,2,0,1,1,2,2,2
286,2016-05-20,13.69368343400459,1098527825.600999,48337340.57185815,0,0,3,3,1,2,0,3,3
287,2016-05-21,13.99924843857703,1123480271.01703,24426995.172922097,0,0,2,2,0,0,0,0,3
288,2016-05-22,14.248986066415837,1143985930.6592455,17413663.620256484,0,0,3,0,2,0,1,1,1
289,2016-05-23,13.23503660198636,1063005899.322382,21271913.57732469,0,0,5,3,0,3,1,5,1
290,2016-05-24,12.66434299000911,1017513902.034196,41166028.01368196,0,0,6,11,4,1,0,3,3
291,2016-05-25,12.50426452924122,1005116816.0568345,25364775.55713053,0,0,4,4,2,4,0,6,2
292,2016-05-26,12.498353409631168,1005043803.4223616,19032556.07440177,0,0,4,4,1,0,0,0,3
293,2016-05-27,11.19174476153149,900334792.3619336,53491048.64137498,0,0,1,0,4,1,0,3,3
294,2016-05-28,11.76324560569715,946689008.4566064,44051409.767962486,0,0,4,1,0,0,0,0,3
295,2016-05-29,12.38905213533701,997114649.2059604,26254518.55363852,0,0,0,0,0,0,0,0,2
296,2016-05-30,12.67843106889236,1021153612.0329038,13289827.482192438,0,0,5,1,2,1,0,3,2
297,2016-05-31,14.00927375901662,1128785731.519008,39491270.92023739,0,0,2,0,0,3,0,3,2
298,2016-06-01,13.857937834861248,1117038106.127638,20161807.32121728,0,0,2,1,0,1,0,1,2
299,2016-06-02,13.77433887468257,1110747962.0861454,9543717.946969878,0,0,4,0,7,0,2,7,2
300,2016-06-03,13.8427358773047,1116709699.223147,21310804.97545615,0,0,0,0,2,2,0,2,4
301,2016-06-04,13.697394260187224,1105420836.374678,14233023.489212891,0,0,1,0,2,0,0,0,4
302,2016-06-05,13.970529067786634,1127904559.166551,9908484.139421096,0,0,1,0,0,0,0,0,3
303,2016-06-06,13.942005553967729,1126059079.2933495,7633717.194766483,0,0,0,1,1,5,2,3,5
304,2016-06-07,14.549216948648322,1175566661.3926558,19688483.52449011,0,0,3,11,1,0,1,0,3
305,2016-06-08,14.43177555298705,1166543234.5850923,14566862.117567817,0,0,3,0,5,3,2,7,4
306,2016-06-09,14.44062374394472,1167724056.8805668,6538415.617239344,0,0,0,1,4,1,0,2,3
307,2016-06-10,13.943733928604544,1127971788.6557844,9751904.43375697,0,0,0,0,3,3,0,5,3
308,2016-06-11,13.960460970231289,1129771063.2214296,9986576.468801256,0,0,0,0,1,0,0,0,4
309,2016-06-12,15.697007269686257,1270814827.7909074,34155133.25971257,0,0,0,0,0,0,0,0,2
310,2016-06-13,17.55275028575095,1421627594.3482137,33190471.72863741,0,0,3,1,5,2,1,6,3
311,2016-06-14,18.770374371361417,1520848128.9016523,57195562.16615153,0,0,2,1,2,2,0,5,3
312,2016-06-15,18.42185368743804,1493198806.5705338,16794245.386186022,0,0,3,4,6,5,4,3,3
313,2016-06-16,20.509400413759888,1663058590.2352068,33609803.05751324,0,0,3,1,1,0,0,1,3
314,2016-06-17,15.397397817568129,1249053416.9715872,176008430.131423,0,0,4,1,2,0,0,1,2
315,2016-06-18,11.197136666677007,908703581.3956258,121410542.50029658,0,0,2,0,1,0,0,1,2
316,2016-06-19,12.23058702890821,992977657.9993956,68987538.97211507,0,0,1,0,0,0,0,0,2
317,2016-06-20,11.814834520499266,959600009.086865,79924563.1953664,0,0,3,2,0,0,0,0,4
318,2016-06-21,12.984597875196858,1055028896.3957832,73815982.10368486,0,0,1,1,2,0,0,2,3
319,2016-06-22,12.737756210638716,1035382450.4098116,157698817.03531438,0,0,2,0,2,1,1,2,1
320,2016-06-23,13.676478995775716,1112128273.0865183,35210083.60811146,0,0,0,0,3,1,2,3,1
321,2016-06-24,13.94189690132606,1134160918.5765295,42975326.33415148,0,0,1,0,3,5,0,5,3
322,2016-06-25,14.276287720956573,1161808477.683748,13474760.65320482,0,0,1,1,0,0,0,0,3
323,2016-06-26,13.845029961871877,1127161866.113175,12716765.335899664,0,0,2,0,2,0,1,0,4
324,2016-06-27,13.932543491059052,1134738651.812568,9026418.664550114,0,0,2,0,2,0,1,1,3
325,2016-06-28,12.295660556232374,1001816707.4205686,38649828.67116688,0,0,5,1,2,0,1,1,3
326,2016-06-29,12.800496100256192,1043352935.7311049,24102058.67142671,0,0,2,1,3,4,0,6,2
327,2016-06-30,13.33562669996461,1087390815.1043506,25109656.26842844,0,0,3,4,2,1,0,2,3
328,2016-07-01,12.329645963731734,1005775062.8852906,16090108.0506086,0,0,6,1,2,2,1,3,2
329,2016-07-02,12.01798250397972,980549295.6466436,12572639.309558652,0,0,2,0,0,0,0,0,2
330,2016-07-03,11.825161030775885,965373887.5132512,8919743.27120069,0,0,4,0,0,0,0,0,3
331,2016-07-04,11.421738727166776,932812328.2042702,10816581.462869536,0,0,4,7,3,2,0,4,3
332,2016-07-05,10.540860504216049,861199508.1291671,40761274.601703286,0,0,2,0,0,0,0,0,3
333,2016-07-06,10.51055993812399,859068161.5290377,16042852.433356386,0,0,1,0,1,0,0,0,3
334,2016-07-07,10.098931265626277,825747093.0896322,13787778.16557356,0,0,2,0,1,0,0,1,4
335,2016-07-08,11.39547874677082,932118254.145362,17821594.496114336,0,0,1,0,5,0,0,5,3
336,2016-07-09,10.99572234732321,899784687.8420677,14035737.806230836,0,0,0,0,0,0,0,0,3
337,2016-07-10,10.9572943395433,896985032.1099088,4559501.88558977,0,0,1,0,1,0,0,0,3
338,2016-07-11,10.515451706239658,861156597.6960213,11938095.540816711,0,0,2,0,4,0,0,3,3
339,2016-07-12,10.606193607117202,868920981.0675113,8944484.246364418,0,0,3,5,2,6,5,10,2
340,2016-07-13,10.489054686552205,859665552.2352576,6087112.236380934,0,0,2,1,2,0,2,0,3
341,2016-07-14,11.242970957141129,921808085.7160168,13698700.023209212,0,0,3,1,4,1,0,6,4
342,2016-07-15,11.32509705331988,928901844.3372736,13798764.3887509,0,0,2,1,3,3,2,5,3
343,2016-07-16,11.701716015155744,960169025.1824888,10138776.97248824,0,0,1,1,2,3,7,2,3
344,2016-07-17,11.314787410063753,928781022.90923,20447413.5997338,0,0,2,0,0,0,2,0,1
345,2016-07-18,11.022556335862294,905150788.2259312,13898138.245649716,0,0,3,2,0,0,0,1,2
346,2016-07-19,11.582501423627564,951503951.3461838,20242192.241273765,0,0,1,0,3,3,0,6,2
347,2016-07-20,12.152788273478947,998549464.8233292,29894784.28435568,0,0,3,0,0,1,0,1,3
348,2016-07-21,12.605917129706976,1036388808.2886974,24473811.51309662,0,0,6,2,3,0,1,1,3
349,2016-07-22,14.319877369541702,1177755541.070433,72391413.22249371,0,0,5,4,4,4,1,6,1
350,2016-07-23,14.389725342721574,1183972887.7908795,72744516.35031606,0,0,0,0,0,0,0,0,1
351,2016-07-24,12.803851809790078,1053890906.6279504,71639748.40237246,0,0,1,0,0,0,0,0,2
352,2016-07-25,13.816630680711038,1137688271.2296822,33694267.533380985,0,0,3,3,2,2,1,5,2
353,2016-07-26,11.771641757280554,969670072.7276816,76432694.99620306,0,0,3,0,3,1,0,5,3
354,2016-07-27,12.96633340222508,1068505615.2937704,48754958.64137967,0,0,3,2,3,1,1,3,3
355,2016-07-28,12.883149607897325,1062067696.4315884,19481593.529681668,0,0,3,2,0,0,0,0,3
356,2016-07-29,12.840037637363167,1058924002.971218,10125341.279974584,0,0,0,1,1,1,0,1,2
357,2016-07-30,12.547081780784822,1035160533.0510788,8150653.892600032,0,0,0,0,0,0,0,0,2
358,2016-07-31,11.868408414551208,979546056.9825448,20238765.447837573,0,0,1,0,0,0,0,0,2
359,2016-08-01,10.968397852276404,905616046.061989,17147499.527635228,0,0,3,1,0,0,1,0,2
360,2016-08-02,8.352592747838974,689901283.219963,60708724.33736284,0,0,2,0,1,1,1,0,2
361,2016-08-03,10.22174781589873,844612892.2756267,44330639.67738887,0,0,1,1,0,0,0,1,3
362,2016-08-04,11.032160216870205,911931922.0513974,29307740.66438063,0,0,1,2,1,0,0,5,3
363,2016-08-05,10.940014108153814,904674489.3809133,10956639.34702048,0,0,1,4,2,2,0,5,3
364,2016-08-06,10.898636348546455,901592852.5380468,11692994.41648213,0,0,0,0,0,0,0,0,4
365,2016-08-07,10.920308055489055,903742755.7733908,11883004.411650596,0,0,2,0,0,0,0,0,3
366,2016-08-08,11.245805121088916,931042241.4656782,10967961.760577636,0,0,1,1,1,1,0,2,4
367,2016-08-09,12.191218707659688,1009705614.3654938,29672733.520185597,0,0,2,1,2,4,0,6,3
368,2016-08-10,12.141222798878122,1005960650.7643628,23499542.868399795,0,0,0,1,0,1,0,0,3
369,2016-08-11,11.988140188861896,993657810.965186,24164966.873272102,0,0,2,0,0,0,0,0,4
370,2016-08-12,11.973720126245912,992852191.9212196,24135899.78447133,0,0,3,0,1,1,0,0,2
371,2016-08-13,11.577472667681942,960366408.498685,6655535.198454872,0,0,2,2,0,0,0,0,3
372,2016-08-14,11.25990352208696,934377927.8960145,7543085.399330939,0,0,0,0,0,0,0,0,3
373,2016-08-15,11.230807046622242,932326143.2853824,5064027.898267308,0,0,0,1,2,1,0,3,3
374,2016-08-16,10.25082244872534,851307063.4618484,5249879.8049723925,0,0,1,1,1,3,0,3,3
375,2016-08-17,10.73534634440297,891887550.1509097,5256928.972461218,0,0,0,4,1,3,2,5,2
376,2016-08-18,10.724216809737694,891315247.0386077,4567012.374311765,0,0,1,12,5,2,1,2,2
377,2016-08-19,10.718344718920152,891164434.8398446,3192133.226690042,0,0,1,4,4,3,1,3,2
378,2016-08-20,11.262754476834717,936793411.747716,5076175.103616041,0,0,1,0,0,0,0,0,4
379,2016-08-21,11.154044310153234,928118646.4965856,3197471.3310449845,0,0,0,0,3,0,1,3,3
380,2016-08-22,11.061377388887204,920760944.831664,4831490.757852666,0,0,0,0,2,3,1,6,1
381,2016-08-23,11.012543081655863,917054933.5053087,4721007.823312022,0,0,2,4,4,3,3,3,1
382,2016-08-24,11.013811994175525,917509231.718938,3221362.082246617,0,0,7,4,4,2,1,4,2
383,2016-08-25,11.339127441192725,944980815.0070008,6231804.810184036,0,0,1,2,1,1,1,4,2
384,2016-08-26,11.256812662022648,938479976.3330712,4403460.384900961,0,0,1,0,3,0,0,1,3
385,2016-08-27,11.14950758737516,929893628.9463944,1903199.5609802415,0,0,1,2,0,1,1,1,3
386,2016-08-28,10.91304107690759,910522226.8620988,4055631.700066124,0,0,0,0,2,0,0,1,3
387,2016-08-29,10.906290588906248,910306587.9266042,5810173.643565886,0,0,3,7,6,2,1,5,2
388,2016-08-30,11.21087731151844,936081383.038874,5550355.265152284,0,0,2,0,3,2,1,4,3
389,2016-08-31,11.49662475092663,960315422.2529752,7446354.073382742,0,0,1,0,1,3,0,4,2
390,2016-09-01,12.002877477501157,1002979070.4858418,19546439.786958296,0,0,1,3,1,2,0,3,2
391,2016-09-02,12.09104280233147,1010736310.5378788,7683911.541524928,0,0,0,1,0,2,0,2,4
392,2016-09-03,11.797585220569804,986576697.726398,10099601.667450976,0,0,0,0,0,0,0,0,4
393,2016-09-04,11.662579543984544,975664137.5387732,5035842.952199199,0,0,0,0,1,0,0,0,3
394,2016-09-05,11.751897477880805,983510024.4105914,3788155.072558386,0,0,0,0,2,1,0,5,3
395,2016-09-06,11.684755437748173,978261092.6084976,4815696.850474364,0,0,2,1,1,1,0,2,3
396,2016-09-07,11.550025415616256,967355053.646816,4664621.634283545,0,0,2,2,0,0,0,0,3
397,2016-09-08,11.33639873415642,949823761.5796944,7944145.032547882,0,0,0,0,2,0,0,3,3
398,2016-09-09,11.63011682103449,974812003.5841372,3826059.408074749,0,0,4,2,1,1,1,1,5
399,2016-09-10,12.117830861883728,1016072616.831647,4731455.712652934,0,0,1,0,0,0,1,0,4
400,2016-09-11,11.59605624659764,972702164.2737088,6472336.880957989,0,0,1,0,0,0,0,0,3
401,2016-09-12,11.84714198083278,994145301.609289,4554653.825275872,0,0,3,4,2,1,1,1,4
402,2016-09-13,11.881729455789054,997422104.3891094,6637362.777464354,0,0,0,0,0,0,0,0,4
403,2016-09-14,11.912008011075963,1000350301.4766208,3846492.7555122753,0,0,2,1,0,1,0,1,4
404,2016-09-15,11.901478405174704,999855875.8932284,4500681.300284119,0,0,1,0,1,1,0,3,5
405,2016-09-16,12.522369283417852,1052421113.1733788,14494427.653257197,0,0,0,0,0,0,3,2,4
406,2016-09-17,12.68454280449742,1066458048.1588708,6237001.347482052,0,0,0,0,0,0,0,0,2
407,2016-09-18,12.369052139120052,1040236010.887626,18914756.790781923,0,0,5,0,0,0,0,1,3
408,2016-09-19,13.160168063025644,1107285960.0478551,11627825.01781064,0,0,3,3,5,4,0,4,4
409,2016-09-20,14.308046581659251,1204332733.2298677,28747263.944959663,0,0,2,0,2,0,1,0,3
410,2016-09-21,13.705179799911743,1154027780.2700548,25166170.46583509,0,0,1,6,5,1,3,2,5
411,2016-09-22,13.233802742993412,1114753105.9884236,23902556.17228226,0,0,1,2,2,1,0,5,1
412,2016-09-23,13.31899332421076,1122387371.9483435,7256064.666833526,0,0,2,2,4,0,2,1,1
413,2016-09-24,12.859605765847848,1084102058.9176946,7988975.03646825,0,0,0,0,0,0,0,0,2
414,2016-09-25,13.045598643367276,1100233097.311396,4488914.611269901,0,0,1,0,0,0,0,1,3
415,2016-09-26,12.818746399021148,1081499008.0468965,5602575.391137662,0,0,3,5,9,8,1,10,3
416,2016-09-27,13.074726797493888,1103562692.3435483,5399539.834538619,0,0,3,0,4,0,1,2,3
417,2016-09-28,13.313989439262564,1124190330.635389,6516563.112363243,0,0,4,2,4,3,2,2,3
418,2016-09-29,13.09665700624727,1106268658.338769,4241372.338950248,0,0,1,1,1,2,1,4,2
419,2016-09-30,13.194818155480156,1114978390.1540408,4568583.275665063,0,0,2,1,1,2,0,4,2
420,2016-10-01,13.269827224677638,1121767153.3880613,4727545.880665653,0,0,0,0,3,2,0,4,2
421,2016-10-02,13.19790993456276,1116158962.9099944,2764266.958777093,0,0,1,0,1,1,0,1,3
422,2016-10-03,13.470600090767412,1139675567.6165462,5821790.035410628,0,0,3,2,9,5,3,7,3
423,2016-10-04,13.261962214071206,1122448916.2531135,6702196.698044295,0,0,2,0,1,0,0,1,2
424,2016-10-05,13.056650848974805,1105495725.0792377,6285719.065320643,0,0,4,2,5,2,1,8,2
425,2016-10-06,12.826128461125474,1086400169.4406376,9120081.098095492,0,0,3,6,3,6,2,5,3
426,2016-10-07,12.655679278508105,1072424202.4064465,6504030.816998282,0,0,5,2,2,0,0,3,3
427,2016-10-08,12.175874962913426,1032213087.4672256,8853947.552639049,0,0,0,0,1,0,0,1,3
428,2016-10-09,12.029519227976936,1020207839.2316508,5440893.661712,0,0,4,0,1,0,0,0,4
429,2016-10-10,11.837832089591664,1004236335.549423,9479462.92900281,0,0,2,0,5,4,0,4,7
430,2016-10-11,11.750267273762638,997294452.394914,8989864.764158806,0,0,4,1,1,0,0,1,3
431,2016-10-12,11.854687660404304,1006549794.2460624,7565516.582482849,0,0,4,4,0,1,0,1,3
432,2016-10-13,11.96064220847878,1015964123.7672852,6550532.31361221,0,0,2,2,2,2,1,2,3
433,2016-10-14,11.916089474549375,1012567915.6864122,3393733.0814907444,0,0,2,1,7,5,0,11,4
434,2016-10-15,11.944605165006871,1015379673.8239384,3047472.2344031925,0,0,0,2,2,3,1,1,4
435,2016-10-16,11.930313388885365,1014551965.601296,2051473.398145428,0,0,3,5,1,0,0,0,3
436,2016-10-17,11.974984398539725,1018744183.391744,4329663.894079154,0,0,2,1,2,1,1,6,3
437,2016-10-18,12.509511262679014,1064628048.1422824,14699505.269326214,0,0,2,0,12,4,5,8,3
438,2016-10-19,11.973806158360992,1019440133.5922542,7727576.680042059,0,0,4,1,9,6,1,11,4
439,2016-10-20,12.016522079125744,1023487873.4228996,4811381.15158085,0,0,2,1,2,0,2,4,3
440,2016-10-21,12.090575972840435,1030182192.7281948,2496841.1791091952,0,0,3,0,5,5,1,7,4
441,2016-10-22,12.045038278304451,1026687902.3286452,3995386.223650696,0,0,1,1,0,0,0,0,1
442,2016-10-23,11.933800410433603,1017581341.656798,2843471.0792325726,0,0,2,0,0,0,0,0,1
443,2016-10-24,11.890535450541089,1014274172.0789354,2417942.610433313,0,0,3,4,2,0,0,1,2
444,2016-10-25,11.272711525960538,961902672.6889604,13528339.239714485,0,0,1,1,0,0,0,0,3
445,2016-10-26,11.497257370206905,981270911.3193352,6113958.130893516,0,0,4,2,2,0,1,0,2
446,2016-10-27,11.456673402613983,978335224.2052028,8682323.137549385,0,0,2,1,3,1,0,1,2
447,2016-10-28,11.523584376027785,984269328.3943176,8907341.45947652,0,0,0,1,0,2,12,2,2
448,2016-10-29,10.336819684434698,883346994.5449576,21618613.51080939,0,0,0,0,3,3,2,4,2
449,2016-10-30,11.186557158904844,956201948.7341646,12714282.56566218,0,0,0,0,1,1,0,2,2
450,2016-10-31,10.88070260049341,930359100.1537944,9254943.69991251,0,0,1,1,1,1,0,5,2
451,2016-11-01,10.792187379279612,923284106.0659811,17471506.378140815,0,0,1,1,2,3,0,5,2
452,2016-11-02,10.783585401157609,922879134.3461332,7632829.9444044735,0,0,0,1,6,3,1,7,2
453,2016-11-03,10.811630097854405,925622888.0829408,11623516.370152855,0,0,2,1,3,3,0,5,3
454,2016-11-04,11.129995658864797,953223436.315442,5924309.345130352,0,0,2,0,3,1,1,1,4
455,2016-11-05,11.066058259923684,948094434.475046,3076392.294844229,0,0,1,0,0,0,0,0,3
456,2016-11-06,10.920762843886132,935993552.9610422,3218494.7703560493,0,0,0,0,1,0,0,1,4
457,2016-11-07,10.874200829423744,932357915.575492,2949427.102781336,0,0,0,2,2,3,1,4,3
458,2016-11-08,10.890105501340496,934033643.8762664,4085085.336059937,0,0,0,0,3,3,1,6,4
459,2016-11-09,10.664918162834825,915091038.306155,12761164.948392091,0,0,0,1,1,3,3,11,3
460,2016-11-10,10.519281388267029,902927283.1963692,2902119.12347928,0,0,1,0,2,1,0,6,3
461,2016-11-11,10.29308735231344,883831055.7586268,4630773.4709864445,0,0,2,1,5,2,0,9,6
462,2016-11-12,9.664325241310054,830154646.5339867,7585168.214197377,0,0,0,0,0,0,0,1,2
463,2016-11-13,10.110719459728225,868826185.2627618,7517444.686251,0,0,1,0,1,1,0,4,3
464,2016-11-14,9.991652804266907,858907304.312002,2576156.680039528,0,0,0,0,4,5,0,13,3
465,2016-11-15,10.200083856801202,877146449.7853684,4844767.740034414,0,0,3,37,13,15,2,22,3
466,2016-11-16,10.025367620097992,862443066.8905919,7762025.46717357,0,0,4,1,5,2,1,4,4
467,2016-11-17,9.96397798540216,857469644.9666562,5552737.539381997,0,0,8,1,6,3,2,4,3
468,2016-11-18,9.453697368045107,813868305.3690429,8802335.674523208,0,0,3,2,8,6,2,7,3
469,2016-11-19,9.66730580728121,832570726.9340843,3851758.816579985,0,0,1,1,2,0,0,0,3
470,2016-11-20,9.530496491166998,821098057.2191805,4110666.001854235,0,0,1,0,1,1,0,3,4
471,2016-11-21,9.575907932522316,825310560.8512948,2465979.6564902803,0,0,2,1,1,0,0,6,4
472,2016-11-22,9.81249150160966,846010291.5384672,9216379.377587903,0,0,2,1,5,3,1,3,2
473,2016-11-23,9.753493133033384,841238275.5424864,3470748.2472650427,0,0,6,0,2,4,2,4,2
474,2016-11-24,9.180997416192705,792161484.4680631,13786747.083724402,0,0,3,1,5,3,0,11,2
475,2016-11-25,9.335116893823114,805772134.224589,6006996.215784014,0,0,3,3,4,4,0,8,2
476,2016-11-26,9.288306186526963,802029049.6889203,2161817.2787581105,0,0,0,0,0,0,0,0,3
477,2016-11-27,8.907402683417718,769442732.486036,6689742.924678162,0,0,2,0,2,0,0,6,3
478,2016-11-28,8.70845246717361,752553451.4139076,4477356.374190036,0,0,4,15,11,14,2,20,3
479,2016-11-29,8.158494315710797,705297428.006268,13917166.749888524,0,0,6,0,8,3,1,10,2
480,2016-11-30,8.650154047457612,748071852.89044,9134285.15725555,0,0,4,1,5,5,2,7,4
481,2016-12-01,8.439785438702646,730151014.1821295,4918051.799250141,0,0,0,1,1,3,0,3,1
482,2016-12-02,7.637917965068979,661018149.1755499,15380798.551991535,0,0,7,3,0,0,1,0,4
483,2016-12-03,7.892622837022096,683319039.0920178,10486224.197755983,0,0,1,2,0,0,0,0,3
484,2016-12-04,7.469132189830329,646883448.723041,6571191.489582562,0,0,2,0,2,0,0,3,2
485,2016-12-05,6.815609222087059,590496504.1573621,15221226.681976186,0,0,2,5,2,1,0,1,3
486,2016-12-06,7.631916157246792,661467705.6118599,56439748.77481539,0,0,1,0,1,1,0,2,2
487,2016-12-07,8.13507798254848,705334665.7063091,25080911.31709737,0,0,0,1,2,0,0,0,2
488,2016-12-08,8.302596338463099,720121915.7352629,12722352.036778716,0,0,0,0,4,1,0,2,2
489,2016-12-09,8.504900484563588,737938568.3108796,10533790.230199138,0,0,2,0,2,0,1,2,4
490,2016-12-10,8.098585501342257,702944255.6811203,5983385.689231349,0,0,1,3,1,2,1,5,3
491,2016-12-11,8.214985823104497,713308213.0334481,4100522.259354616,0,0,2,1,2,0,0,4,2
492,2016-12-12,8.472511708508414,735934880.9008343,6987403.012327321,0,0,1,2,1,2,0,5,5
493,2016-12-13,8.35100726243699,725643347.5173056,2905152.217437659,0,0,3,3,7,3,1,18,3
494,2016-12-14,8.207853104398847,713465176.9517916,3686497.057651392,0,0,1,5,5,9,0,14,3
495,2016-12-15,7.770357969755126,675681120.2742975,8295155.05874539,0,0,6,0,3,1,0,3,5
496,2016-12-16,7.796626831717168,678214580.9425403,2694314.912774315,0,0,2,1,3,0,1,2,3
497,2016-12-17,7.820282701062171,680519827.6040249,5469007.7856543865,0,0,2,0,1,0,0,1,2
498,2016-12-18,7.856185612715422,683897439.864293,3489317.4199424963,0,0,1,0,1,0,0,0,2
499,2016-12-19,7.5922361645492975,661159386.32716,3326290.3901573,0,0,3,0,5,4,0,5,3
500,2016-12-20,7.623783721340898,664148518.5948613,3764440.2234887206,0,0,5,1,1,2,1,3,2
501,2016-12-21,7.856099400557245,684634858.1163107,6468951.581053176,0,0,0,0,5,5,1,6,4
502,2016-12-22,7.575643744053494,660427962.7659905,12618111.15631556,0,0,3,2,4,3,3,3,1
503,2016-12-23,7.201805732308588,628063010.6930844,14660852.22607642,0,0,0,1,3,1,0,2,1
504,2016-12-24,7.222762847653199,630117081.0725466,5396882.270456221,0,0,0,0,3,0,0,0,2
505,2016-12-25,7.2132341590915585,629516509.2890977,6089953.448754245,0,0,0,0,0,0,0,0,2
506,2016-12-26,7.268475378158216,634564176.0517044,4090569.3333637775,0,0,0,0,1,0,0,0,2
507,2016-12-27,7.171806594177698,626352253.3784304,6649186.1155613605,0,0,0,0,0,0,0,0,2
508,2016-12-28,7.613307736356936,665151773.2559114,13844753.339093078,0,0,3,0,0,0,0,0,2
509,2016-12-29,8.172329056763505,714246947.4367769,20692130.79219313,0,0,0,0,0,0,0,0,1
510,2016-12-30,8.15378652716307,712888825.7382647,7751538.43158162,0,0,1,0,1,0,0,0,2
511,2016-12-31,8.010852235417396,700638437.1090508,3754739.209030752,0,0,0,0,0,0,0,0,3
512,2017-01-01,8.064789989459687,705615194.8270631,7811699.12614274,0,0,2,1,0,0,0,0,8
513,2017-01-02,8.361286160728705,731817457.4649888,8192075.241699923,0,0,0,0,0,1,0,1,5
